Product Name,Transaction Count,Rating Score,Rating Count,Product Score,Response Time,SLA,Price,Category,Delivery Mode,Delivery Time,Created On,Product Score Missing
艾科瑞特（iCREDIT）-通用知识图谱数据分析-中国进网许可证的电信设备数据查询,10,5.0,368.0,3.0,,,0.01,,API,,,1
【五叶草云建站】云官网|云建站|阿里云建站|网站建设|心选建站|合作伙伴专用（服务热线:4009030002 转10646...,10,5.0,34.0,,,,42.0,,SaaS,,,0
印刷文字识别-智能浙江省核酸检验报告健康码识别-艾科瑞特科技（iCREDIT）,10,5.0,1.0,3.0,,,0.01,,API,,,1
智能图像分析-智能华住酒店管理集团CITIGO酒店区域空间分析分类识别-艾科瑞特（iCREDIT）,10,5.0,646.0,3.0,,,0.01,,API,,,1
艾科瑞特（iCREDIT）_智能图像识别_智能拘留所人员管理大数据分析洞察解决方案,10,5.0,46.0,3.0,,,0.01,,API,,,1
艾科瑞特（iCREDIT）-智能图像识别-智能作战单元部队营区人员大数据分析洞察解决方案,10,5.0,38.0,3.0,,,0.01,,API,,,1
企业知识图谱-智能DISC性格评估-艾科瑞特（iCREDIT）,10,5.0,452.0,3.0,,,0.01,,API,,,1
企业知识图谱-百度搜索网站收录量/Baidu搜索网站收录量-艾科瑞特（iCREDIT）,10,5.0,39.0,3.0,,,0.01,,API,,,1
智能图像分析-智能欢乐家商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.0,,,0.01,,API,,,1
印刷文字识别–智能互联网新闻信息服务许可证识别-艾科瑞特（iCREDIT）,10,5.0,580.0,3.0,,,0.01,,API,,,1
智能图像分析-智能华住酒店管理集团美仑酒店区域空间分析分类识别-艾科瑞特（iCREDIT）,10,5.0,515.0,3.0,,,0.01,,API,,,1
艾科瑞特（iCREDIT）-智能图像识别-智能糕点分类识别检测,10,5.0,52.0,3.0,,,0.01,,API,,,1
医药知识图谱-中国药品包装材料数据查询,10,5.0,418.0,3.0,,,0.01,,API,,,1
【H5响应式网站】网站建设 一次性收费 提供源代码 可二次开发 企业官网、网站定制开发、网站设计、网站建设...,10,5.0,80.0,,,,1.6,,人工服务,28.0,,0
智能图像分析-智能WIGHTTRASH品牌LOGO检测与识别-艾科瑞特科技,10,5.0,1.0,3.0,,,0.01,,API,,,1
艾科瑞特（iCREDIT）-通用自然语言文本分析与知识图谱关联-国产特殊用途化妆品系列产品,10,5.0,1.0,3.0,,,0.01,,API,,,1
印刷文字识别–智能旅行社业务经营许可证识别-艾科瑞特（iCREDIT）,10,5.0,506.0,3.0,,,0.01,,API,,,1
新冠状病毒临床检验标准-印刷文字识别–智能CT化验单识别-艾科瑞特（iCREDIT）,10,5.0,34.0,3.0,,,0.01,,API,,,1
智能图像分析-智能清扬商品SKU产品检测与识别-艾科瑞特科技,10,5.0,3.0,3.0,,,0.01,,API,,,1
多用户网上商城 电子商务 网上商城 商城网站 购物网站建设,10,5.0,8.0,,,,6600.0,,人工服务,15.0,,0
智能图像分析-智能EBAGS品牌LOGO检测与识别-艾科瑞特科技,10,5.0,3.0,3.0,,,0.01,,API,,,1
印刷文字识别–智能中国国家强制产品认证证书识别-艾科瑞特（iCREDIT）,10,5.0,111.0,3.0,,,0.01,,API,,,1
印刷文字识别_港澳通行证识别_港澳通行证OCR文字识别_港澳通行证图像识别_OCR文字识别,10,5.0,6.0,3.0,,,0.0,,API,,,1
Centos6.8_LNMP/LAMP_php5.2-php7.2自由切换_Mysql_宝塔面板管理,11,5.0,1.0,,,,0.0,,镜像,,,0
企业知识图谱-普通话证书查询-艾科瑞特（iCREDIT）,10,5.0,47.0,3.0,,,0.01,,API,,,1
【五叶草云建站】网站建设、模板建站、企业官网、可免备案版（服务热线:020-28185502）,10,5.0,1.0,,,,1.0,,SaaS,,,0
APP安全报告 安全检测 安全评估,10,5.0,1.0,,,,0.01,,人工服务,,,0
新冠状病毒临床检验标准-艾科瑞特（iCREDIT）,10,5.0,35.0,3.0,,,0.01,,API,,,1
智能图像分析-智能华住酒店管理集团海友酒店区域空间分析分类识别-艾科瑞特（iCREDIT）,10,5.0,565.0,3.0,,,0.01,,API,,,1
【学校报名系统】电商平台开发|网站建设|b2b2c定制搭建|商城制作|报名系统开发,10,5.0,168.0,,,,2.0,,人工服务,20.0,,0
【高端定制】网站建设交付源代码，一次性收费，响应式网站，营销型网站，企业官网，网站建设，做网站，定制...,10,5.0,109.0,,,,8800.0,,人工服务,20.0,,0
印刷文字识别–智能单采血浆许可证识别-艾科瑞特（iCREDIT）,10,5.0,638.0,3.0,,,0.01,,API,,,1
印刷文字识别–卫生许可证识别-艾科瑞特（iCREDIT）,10,5.0,444.0,3.0,,,0.01,,API,,,1
Windows 10 英文专业版 64位(自动激活|2024年更新)win10_V21H2,52,0.0,0.0,,,,0.0,,镜像,,2023-01-29,0
历史上的今天_历史事件查询-极速数据,10,4.33,12.0,3.6,,,2.0,,API,,,1
云·模板定制【1-2天交付上线】,10,4.99,634.0,,,,165.0,,人工服务,1.0,,0
车牌识别_车牌图像识别_车牌图片识别_车牌OCR识别_印刷文字识别-极速数据,10,4.52,21.0,3.5,,,2.0,,API,,,1
在线图片活体检测-活体检测-实人活体检测-人脸活体检测-人脸识别-人脸检测,22,5.0,636.0,4.7,91.0,100.0,2.0,,API,,,1
SmartCMP云管平台 SaaS版-骞云提供云服务+云运维+云运营 三位一体的中立多云管理服务,10,5.0,3.0,,,,0.1,,SaaS,,,0
非经营性ICP备案编号悬挂服务/经营性许可ICP/EDI建站服务,10,5.0,114.0,,,,198.0,,人工服务,1.0,,0
北京企业官网定制【1对1设计，满意为止，不满意全额退款】拒绝模板和高价,10,5.0,1288.0,,,,300.0,,人工服务,5.0,,0
【飞塔FortiManager-license】Fortinet—集中管理器,10,5.0,2.0,,,,396.0,,SaaS,,,0
互联网药品信息服务许可证,10,5.0,1.0,,,,88.0,,人工服务,30.0,,0
网络架构规划 网络架构升级 网络改造 优化升级,10,5.0,7.0,,,,2000.0,,人工服务,5.0,,0
短信服务 验证码短信 短信接口 通知类短信 营销短信 短信群发,17,5.0,2.0,,,,5.0,,人工服务,3.0,,0
唐诗三百首_唐诗大全_唐诗查询-极速数据,10,5.0,1.0,3.3,,,2.0,,API,,,1
zabbix3.4.4,13,5.0,1.0,,,,0.0,,镜像,,,0
【阿里云客户专享】WPS企业办公会员试用,10,5.0,2.0,,,,17.0,,SaaS,,,0
票据识别接口,10,5.0,1.0,3.3,29.0,100.0,238.0,,API,,,1
B2C商城系统小程序+公众号+三级分销一体化微商城解决方案,10,5.0,170.0,,,,550.0,,人工服务,20.0,,0
开源ERP系统 Odoo 16,10,5.0,4.0,,,,1.0,,镜像,,,0
企业私有网盘/专有云存储 Seafile 开源版,10,5.0,2.0,,,,1.0,,镜像,,,0
歇后语大全_歇后语API_歇后语查询-极速数据,10,5.0,2.0,3.3,,,2.0,,API,,,1
智能影刻素描,10,5.0,1.0,3.3,,,1.0,,API,,,1
中国香港网络专线/国际网络专线/海外上网专线/国际带宽,10,5.0,1.0,,,,960.0,,人工服务,1.0,,0
上证股票指数_上证股票行情查询_上证股票行情与汇率指数-极速数据,10,5.0,4.0,3.3,83.0,100.0,2.0,,API,,,1
坐标系转换_坐标系查询_坐标系大全-极速数据,10,5.0,9.0,3.3,,,2.0,,API,,,1
【限时促销】车辆VIN车架号查询(精准版)_车辆精准VIN查询_车辆VIN一对一查询-极速数据,10,5.0,2.0,3.3,5.0,100.0,2.0,,API,,,1
专利申请复审|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理|,10,5.0,4.0,,,,8000.0,,人工服务,7.0,,0
专利年费代缴|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理,10,5.0,5.0,,,,60.0,,人工服务,7.0,,0
商标续展注册|商标宽展注册|商标续费申请|国内商标续展|注册商标延长使用期限|资政知识产权不通过全额退款...,10,5.0,18.0,,,,20.0,,人工服务,3.0,,0
【AAA企业信用认证】企业3A证书/招投标加分/融投资/企业增信,10,5.0,1.0,,,,1480.0,,人工服务,5.0,,0
华帮云.java1.8环境（JAVA1.8+tomcat+iss6）,10,5.0,5.0,,,,0.0,,镜像,,,0
全国人力资源服务许可证/浙江人力资源服务许可证/人力资源服务备案,10,5.0,1.0,,,,88.0,,人工服务,20.0,,0
翔云-护照识别API【图像、文字识别OCR】（限时大促）,10,5.0,2.0,3.3,12.0,100.0,99.0,,API,,,1
加急31工作日 软件著作权登记　软件著作权申请　,10,5.0,3.0,,,,400.0,,人工服务,31.0,,0
银行卡识别接口_银行卡OCR识别API,10,5.0,3.0,3.3,,,280.0,,API,,,1
Redmine 开源项目管理系统,10,5.0,1.0,,,,0.0,,镜像,,,0
单位换算_单位换算查询_单位转换-极速数据,10,5.0,1.0,3.3,,,1.0,,API,,,1
商标驳回复审|商标驳回处理|注册商标驳回复审代理|商标驳回部分驳回申诉|商标评审|资政知识产权商标律师...,10,5.0,10.0,,,,20.0,,人工服务,3.0,,0
响应式网站建设|企业名片|搜索排名|企服市场|企业服务推广|搜索引擎推广|关键词排名上首页,10,5.0,1.0,,,,733.0,,人工服务,1.0,,0
专利无效宣告|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理,10,5.0,4.0,,,,2.0,,人工服务,7.0,,0
团队聊天及信息协作系统 Mattermost ,10,5.0,1.0,,,,1.0,,镜像,,,0
服务器维护 云服务器安全代维 运维服务包年 服务器维护 数据库维护,10,5.0,12.0,,,,500.0,,人工服务,1.0,2022-09-26,0
护卫神PHP环境（安全Win2016 Apache|PHP多版本）,18,5.0,10.0,,,,0.0,,镜像,,,0
ETC黑名单-ETC黑名单数据-ETC黑名单接口-ETC黑名单数据接口-ETC黑名单api接口-ETC黑名单api,10,5.0,5.0,4.3,,,0.01,,API,,,1
身份证识别-身份证OCR-身份证OCR文字识别-身份证信息识别接口-身份证图像识别-身份证图片识别API-身份证...,10,5.0,2.0,4.3,,38.0,2.0,,API,,,1
云效 JAVA环境,221,5.0,1.0,,,,0.0,,镜像,,,0
【浙江棱镜】空号检测-运营商空号检测-手机空号检测-三网空号检测-手机号码检测-手机号码空号检测,10,5.0,1.0,4.3,73.0,100.0,0.0,,API,,,1
【12】人脸三要素-人证实人认证-人像比对-人脸身份证比对-三要素对比-人证比对-人脸对比实名认证-人脸认证,10,5.0,5.0,4.3,,,50.0,,API,,,1
【信数科技】限制高消费人员查询（限高）,47,0.0,0.0,4.3,51.0,100.0,10.0,,API,,,1
【信数科技】裁判文书查询（判决书）,42,0.0,0.0,4.3,49.0,100.0,15.0,,API,,,1
酷表Chatexcel-AI Excle和数据分析,60,0.0,0.0,,,,0.01,,人工服务,1.0,,0
【信数科技】开庭公告查询（开庭信息）,27,0.0,0.0,4.3,84.0,100.0,15.0,,API,,,1
银河麒麟高级服务器操作系统（ARM版）V10,10,0.0,0.0,,,,260.0,,镜像,,,0
商标注册代理|国内商标服务|中国大陆地区商标注册|国内32省通用商标品牌|资政知识产权专家辅助申请通过率高...,10,4.99,68.0,,,,20.0,,人工服务,4.0,,0
LNMP环境（Ubuntu20.04 Nginx PHP8.2）,10,5.0,2.0,,,,10.0,,镜像,,,0
[自动激活]Windows 10 英文专业版 V21H2 稳定版 2024年11月更新 64位 OSBuild 19044,10,0.0,0.0,,,,0.0,,镜像,,,0
名片识别_名片OCR识别_印刷文字识别_名片识别_名片图像识别_名片图片识别-极速数据,10,4.4,20.0,3.5,79.0,100.0,2.0,,API,,,1
虚拟主机数据迁移服务,10,4.88,88.0,,,,100.0,,人工服务,7.0,,0
CentOS 5.8 64位,669,4.87,65.0,,,,0.0,,镜像,,,0
ICP许可证|EDI许可证|ICP加急|ICP备案加急-上海ICP|江苏ICP|苏州ICP.,10,4.86,43.0,,,,6.66,,人工服务,,,0
PHP_JAVA环境CentOS7.3_apache_Tomcat,10,4.77,3.0,,,,0.0,,镜像,,,0
Aliyun Linux 17.1_LNMP/LAMP_php5.2-php7.2自由切换_Mysql_宝塔面板管理,10,5.0,1.0,,,,0.0,,镜像,,,0
易营宝MIP移动网站-适用百度推广,10,5.0,44.0,,,,12.0,,SaaS,,,0
数据库管理 CloudBeaver(ARM),10,5.0,1.0,,,,40.0,,镜像,,,0
【H5云建站】网站建设、自助建站、一种创新的建站方式（服务热线:020-28185502),10,5.0,10.0,,,,1.0,,SaaS,,,0
艾科瑞特（iCREDIT）-数字中国-MBTI 职业性格-ISFJ,10,5.0,35.0,,,,0.0,,下载,,,0
商标撤三代理|商标撤三答辩|商标撤三申请丨商标撤三【免费咨询】,10,5.0,2.0,,,,1.0,,人工服务,5.0,,0
深信服 WAF云防火墙 授权,10,5.0,7.0,,,,1.0,,人工服务,2.0,,0
DDOS安全运维服务 DDOS包年防御 DDOS运维 DDOS防护 DDOS代维 ,95,5.0,78.0,,,,333.0,,人工服务,1.0,,0
ERP系统性能优化 财务系统效率提升 数据库解决方案,10,5.0,1.0,,,,1.0,,人工服务,,,0
Redis 可视化管理工具 RedisInsight（ARM）,10,5.0,1.0,,,,40.0,,镜像,,,0
车牌号OCR识别-车牌号识别-车牌号图片识别-车牌号图像照片识别-车牌OCR识别-车牌号文字识别,27,5.0,653.0,5.3,58.0,100.0,0.01,,API,,,1
网站SLL证书 HTTPS配置 网站配置 部署证书 网页防篡改 网站加密,10,5.0,5.0,,,,1600.0,,人工服务,7.0,,0
【五叶草云建站】模板网站的价格，定制网站的品质，免费试用（服务热线:020-28185502）,10,5.0,1.0,,,,1.0,,SaaS,,,0
企业网盘私有化 视频共享存储 在线播放 图片文件管理系统,10,5.0,1.0,,,,2000.0,,人工服务,7.0,,0
可道云企业网盘 Kodbox,10,5.0,2.0,,,,20.0,,镜像,,,0
Windows 11 专业版 中文64位(自动激活|2022年8月更新)win11_V21H2,10,5.0,1.0,,,,0.0,,镜像,,,0
"常规程序找回破解后台密码(discuz,ecshop,shopex)等",10,5.0,3.0,,,,100.0,,人工服务,1.0,,0
驾驶证识别接口_驾照OCR识别API,10,5.0,3.0,3.2,86.0,100.0,238.0,,API,,,1
商标无效宣告申请|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理|包通过,10,5.0,3.0,,,,2000.0,,人工服务,7.0,,0
商标维权|专利维权|著作权维权|免费咨询法院起诉条件|知识产权网络维权|电商平台知识产权侵权纠纷处理,10,5.0,8.0,,,,20.0,,人工服务,3.0,,0
ssl证书 网站安全证书安装 ssl证书申请 小程序证书配置 全站HTTPS加密 小程序ssl证书配置 全站HTTPS加密,10,5.0,49.0,,,,200.0,,人工服务,1.0,,0
磁盘扩容 分区挂载 本地迁移 磁盘空间不足解决,10,5.0,1.0,,,,0.1,,人工服务,1.0,,0
ResumeSDK职位相似度计算,10,5.0,1.0,3.2,,,100.0,,API,,,1
产品外观专利申请|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理|可包通过,10,5.0,14.0,,,,1000.0,,人工服务,7.0,,0
商标异议申请|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理|可包通过,10,5.0,6.0,,,,2000.0,,人工服务,7.0,,0
专利著录项目变更|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理,10,5.0,5.0,,,,600.0,,人工服务,7.0,,0
头像审核接口_违规头像审核API接口,10,5.0,3.0,3.2,,,238.0,,API,,,1
云服务器病毒清理 挖矿病毒清理 网站挂马webshell清理,10,5.0,3.0,,,,499.0,,人工服务,1.0,,0
公安备案/上海公安备案/江苏公安备案|ICP备案/域名备案/全国公安网备案|教育APP备案|全国办理！,10,5.0,4.0,,,,1600.0,,人工服务,20.0,,0
专利权利恢复|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理|,10,5.0,4.0,,,,1500.0,,人工服务,7.0,,0
专利无效答辩|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理|,10,5.0,4.0,,,,1.2,,人工服务,7.0,,0
实用新型专利申请|专利代理|专利技术挖掘|专利撰写|专利代办【免费维权】,10,5.0,9.0,,,,20.0,,人工服务,5.0,,0
实用新型专利申请|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理|可包通过,10,5.0,11.0,,,,2000.0,,人工服务,7.0,,0
发明专利申请|知识产权代办登记/商标代理申请注册|资政知识产权|加急办理|可包通过,10,5.0,6.0,,,,5500.0,,人工服务,7.0,,0
OpenCart 开源电子商城系统,10,5.0,1.0,,,,0.0,,镜像,,,0
账王内账管理财务软件,10,5.0,14.0,,,,88.0,,授权码,,,0
企业变更记录-工商公司变更记录|支持全国企业公司个体工商户,10,5.0,2.0,3.2,,,488.0,,API,,,1
商标补发注册证|知识产权代办登记/商标代理申请注册|商标补发注册证申请|资政知识产权,10,5.0,7.0,,,,880.0,,人工服务,7.0,,0
商标许可备案|知识产权代办登记/商标代理申请注册|商标许可合同备案|资政知识产权,10,5.0,4.0,,,,600.0,,人工服务,7.0,,0
网络安全评估,10,5.0,1.0,,,,2.6,,人工服务,30.0,,0
一般纳税人资格查询、企业纳税人信息查询,12,5.0,1.0,3.2,,38.0,438.0,,API,,,1
运维审计iAudit,10,5.0,1.0,,,,3240.0,,人工服务,3.0,,0
【企讯通短信】精准-实时-识别携号转网号码/自动路由发送-短信验证码-行业通知短信-携号转网短信（携号转网...,10,5.0,1.0,3.2,,,1.0,,API,,,1
软件著作权登记资料审查服务,10,5.0,1.0,,,,49.0,,人工服务,3.0,,0
磁盘扩容 分区挂载 本地迁移 磁盘空间不足解决,10,5.0,106.0,,,,50.0,,人工服务,1.0,,0
车型识别接口,10,5.0,1.0,3.2,,100.0,10.0,,API,,,1
幻步SDWAN全球智能网络,10,5.0,2.0,,,,1800.0,,人工服务,1.0,,0
【限时促销】今日油价_全国油价查询_汽油价格查询_柴油价格查询-极速数据,10,4.5,16.0,3.4,5.0,98.0,1.0,,API,,,1
【拍博士】证件照制作高级版（预览不收费）,11,5.0,1.0,4.2,25.0,97.0,30.0,,API,,,1
阿里云ubuntu16.04 64位 nginx|php7.1,41,5.0,1.0,,,,0.0,,镜像,,,0
【烽火星空】专业PostgreSQL安装部署、Citus分布式集群、主从复制、数据库代维服务、性能分析、数据迁移-D...,10,5.0,2.0,,,,0.0,,人工服务,3.0,,0
企业失信查询-企业被执行人查询-企业终本案件查询-企业失信人查询-企业失信查询接口-企业失信查询api-企业...,10,5.0,8.0,4.2,,,0.01,,API,,,1
手机在网时长-手机在网时长查询-手机在网时长接口-手机在网时长查询接口-手机在网时长api接口-手机在网时长...,10,5.0,9.0,4.2,,,0.01,,API,,,1
手机在网状态-手机在网状态查询-手机在网状态接口-手机在网状态查询接口-手机在网状态api接口-手机在网状态...,10,5.0,7.0,4.2,,,0.01,,API,,,1
ASP.NET运行环境（server_2008_r2_standard_x86_x64）,88,5.0,1.0,,,,0.0,,镜像,,,0
MSSQL 管理工具,10,3.75,9.0,,,,5.0,,下载,,,0
【聚美智数】快递查询-快递单号查询-快递物流查询-物流快递查询-快递信息查询-全国快递物流查询-快递单号...,10,0.0,1.0,4.2,66.0,100.0,2.0,,API,,,1
【信数科技】法院公告查询,17,0.0,0.0,4.2,84.0,100.0,50.0,,API,,,1
身份证实名认证-身份证二要素核验,11,0.0,0.0,4.2,69.0,99.0,1.0,,API,,,1
【网站建设】云建站|云·速成美站—会打字就能建网站-渠道版-限量提供,10,4.89,12.0,,,,17.0,,人工服务,1.0,,0
H5响应式定制/企业官网/营销官网【自带流量的社交电商网站】,10,4.38,330.0,,,,498.0,,人工服务,1.0,,0
上云咨询 解决方案 信息安全等级测评,10,4.87,30.0,,,,100.0,,人工服务,3.0,,0
【106三网短信验证码】验证码-短信验证码-验证码接口-短信验证码接口-验证码平台-验证码短信接口-三网短信...,34,4.95,51.0,4.4,22.0,100.0,4.0,,API,,2020-09-10,1
网站建设、模板建站、企业官网（服务热线：020-28185502）,10,4.86,29.0,,,,30.0,,SaaS,,,0
【官网8折】新版-云虚拟主机-万网空间1G版 50M数据库 支持ASP/.net/PHP,10,4.93,83.0,,,,150.0,,人工服务,1.0,,0
护卫神全能安全环境（Win2019 IIS|ASP|PHP|.NET）,44,3.93,4.0,,,,0.0,,镜像,,,0
数据迁移 网站迁移 大数据迁移 ERP迁移 数据库迁移,10,5.0,28.0,,,,0.01,,人工服务,1.0,,0
OpenSNS开源社交软件（CentOS 7.3 LNMP）系统网站,10,5.0,1.0,,,,0.0,,镜像,,,0
Windows Server V1909 标准版 64位 命令行无界面(未激活 官方2019年10月发布),10,5.0,1.0,,,,15.0,,镜像,,,0
系统升级mysql版本(不含数据迁移)/PHP组件安装等,10,5.0,1.0,,,,200.0,,人工服务,1.0,,0
